Bダイヤ 豊橋駅 下り時刻表,,,,,,
5,急行,,,,,
,53,,,,,
,名鉄岐阜,,,,,
,3,,,,,
6,特急,特急(伊),特急(伊),快特(国),,
,12,27,42,59,,
,名鉄岐阜,名鉄岐阜,名鉄岐阜,名鉄岐阜,,
,3,3,3,3,,
7,特急(伊),急行,快特,特急,急行,
,10,23,30,45,53,
,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮,
,3,3,3,3,3,
8,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
9,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
10,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
11,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
12,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
13,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
14,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
15,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
16,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
17,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
18,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
19,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
20,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄一宮,新鵜沼,名鉄岐阜,名鉄一宮
,3,3,3,3,3,3
21,快特,特急,急行,快特,特急,急行
,2,15,23,32,45,53
,新鵜沼,名鉄岐阜,名鉄岐阜,新鵜沼,名鉄岐阜,名鉄岐阜
,3,3,3,3,3,3
22,快特,特急,急行,急行,特急,
,2,15,23,35,45,
,名鉄岐阜,名鉄岐阜,名鉄一宮,須ケ口,名鉄岐阜,
,3,3,3,3,3,
23,急行(東岡崎から準急),急行,,,,
,8,41,,,,
,名鉄名古屋,鳴海,,,,
,3,3,,,,
